scrape_id,title,subtitle,author,format_raw,isbn,publisher,publication_date_raw,cover_url,cover_alt_raw,external_book_url,release_page,release_page_url,source,scraped_at
365,The Elements of Negotiation,: 103 Tactics for Everyone to Win in Each Deal,Keld Jensen,"Hardcover, 336 pages",9781394248285,Wiley,"August 27, 2024",https://www.leadershipnow.com/leadershop/images/9781394248285.jpg,9781394248285,https://amzn.to/3WFv4bN,2024 Releases,https://www.leadershipnow.com/leadershop/new2024.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
366,The Strategists,": Churchill, Stalin, Roosevelt, Mussolini, and HitlerHow War Made Them and How They Made War",Phillips Payson O'Brien,"Hardcover, 544 pages",9781524746483,Dutton,"August 27, 2024",https://www.leadershipnow.com/leadershop/images/9781524746483.jpg,9781524746483,https://amzn.to/3Yp8yFs,2024 Releases,https://www.leadershipnow.com/leadershop/new2024.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
367,The Five Talents That Really Matter,: How Great Leaders Drive Extraordinary Performance,Barry Conchie and Sarah Dalton,"Hardcover, 320 pages",9780306833403,Hachette Go,"August 27, 2024",https://www.leadershipnow.com/leadershop/images/9780306833403.jpg,9780306833403,https://amzn.to/3yrjebV,2024 Releases,https://www.leadershipnow.com/leadershop/new2024.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
368,"Mentally Fit, Powerfully Resilient, Competitively Strong",: The 9 Strategy Formula for Thriving in Your Personal Life,Meridith Elliott Powell,"Paperback, 96 pages",9781640955561,Sound Wisdom,"July 5, 2024",https://www.leadershipnow.com/leadershop/images/9781640955561.jpg,9781640955561,https://amzn.to/4ahQp0i,2024 Releases,https://www.leadershipnow.com/leadershop/new2024.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
369,Get Pay Right,: How to Achieve Pay Equity That Works,Kent Plunkett and Heather Bussing,"Paperback, 186 pages",9781586446581,Society For Human Resource Management,"July 5, 2024",https://www.leadershipnow.com/leadershop/images/9781586446581.jpg,9781586446581,https://amzn.to/4gYjhNB,2024 Releases,https://www.leadershipnow.com/leadershop/new2024.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
370,Lead Boldly,: How to Coach Others to Greatness,Hugh Blane,"Paperback, 240 pages",9781632652119,Career Press,"July 8, 2024",https://www.leadershipnow.com/leadershop/images/9781632652119.jpg,9781632652119,https://amzn.to/3L6dNlq,2024 Releases,https://www.leadershipnow.com/leadershop/new2024.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
371,"Smart, Not Loud",: How to Get Noticed at Work for All the Right Reasons,Jessica Chen,"Hardcover, 272 pages",9780593717684,Portfolio,"July 9, 2024",https://www.leadershipnow.com/leadershop/images/9780593717684.jpg,9780593717684,https://amzn.to/3WClxCW,2024 Releases,https://www.leadershipnow.com/leadershop/new2024.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
372,Pattern Breakers,: Why Some Start-Ups Change the Future,Mike Maples Jr and Peter Ziebelman,"Hardcover, 288 pages",9781541704350,PublicAffairs,"July 9, 2024",https://www.leadershipnow.com/leadershop/images/9781541704350B.jpg,9781541704350,https://amzn.to/3QIwyPa,2024 Releases,https://www.leadershipnow.com/leadershop/new2024.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
373,Thinking at the Speed of Bias,: How to Shift Our Unconscious Filters,Sara Taylor,"Paperback, 192 pages",9781523006762,Berrett-Koehler Publishers,"July 9, 2024",https://www.leadershipnow.com/leadershop/images/9781523006762.jpg,9781523006762,https://amzn.to/3VFjY69,2024 Releases,https://www.leadershipnow.com/leadershop/new2024.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
374,Confident AI,: The Essential Skills for Working With Artificial Intelligence,Andy Pardoe,"Hardcover, 296 pages",9781398615724,Kogan Page,"July 9, 2024",https://www.leadershipnow.com/leadershop/images/9781398615724.jpg,9781398615724,https://amzn.to/3yZ0twp,2024 Releases,https://www.leadershipnow.com/leadershop/new2024.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
375,Mastering AI,: A Survival Guide to Our Superpowered Future,Jeremy Kahn,"Hardcover, 336 pages",9781668053324,Simon & Schuster,"July 9, 2024",https://www.leadershipnow.com/leadershop/images/9781668053324.jpg,9781668053324,https://amzn.to/3L01dUP,2024 Releases,https://www.leadershipnow.com/leadershop/new2024.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
376,Left and Right of the Boom,": The Art of LeadershipBefore, During, and After Crisis",Rob Campbell,"Paperback, 180 pages",9798990712607,Bentmouth Press,"July 10, 2024",https://www.leadershipnow.com/leadershop/images/9798990712607.jpg,9798990712607,https://amzn.to/3RRy9Tn,2024 Releases,https://www.leadershipnow.com/leadershop/new2024.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
377,Front-Line Leadership,: How to Eliminate Complacency and Build All-In Engagement,Patrick Nelson,"Hardcover, 240 pages",9791394240753,Wiley,"July 11, 2024",https://www.leadershipnow.com/leadershop/images/9791394240753.jpg,9791394240753,https://amzn.to/4f6KLju,2024 Releases,https://www.leadershipnow.com/leadershop/new2024.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
378,Reflecting on History,: How the Industrial Revolution Created Our Way of Life,Peter Spitz,"Paperback, 226 pages",9798350959703,Book Baby,"July 16, 2024",https://www.leadershipnow.com/leadershop/images/9798350959703.jpg,9798350959703,https://amzn.to/3yNHxBh,2024 Releases,https://www.leadershipnow.com/leadershop/new2024.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
379,Uncommon,: Simple Principles for an Extraordinary Life,Mark Divine,"Hardcover, 288 pages",9781250331908,St. Martin's Press,"July 16, 2024",https://www.leadershipnow.com/leadershop/images/9781250331908.jpg,9781250331908,https://amzn.to/4cfX5wc,2024 Releases,https://www.leadershipnow.com/leadershop/new2024.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
380,The Art of Encouragement,": How to Lead Teams, Spread Love, and Serve from the Heart",Jordan Montgomery / Foreword by John C. Maxwell,"Paperback, 176 pages",9781394234479,Wiley,"July 23, 2024",https://www.leadershipnow.com/leadershop/images/9781394234479.jpg,9781394234479,https://amzn.to/4cFqD6i,2024 Releases,https://www.leadershipnow.com/leadershop/new2024.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
381,Ignite All,": Leadership, Team Enablement, & Sparking That Inner Flame",The Fusion Team,"Paperback, 195 pages",9781637426142,Business Expert Press,"July 23, 2024",https://www.leadershipnow.com/leadershop/images/9781637426142.jpg,9781637426142,https://amzn.to/3xnG0Bm,2024 Releases,https://www.leadershipnow.com/leadershop/new2024.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
382,Behind Closed Doors,: In the Room with Reagan & Nixon,Ken Khachigian,"Hardcover, 496 pages",9798888452721,Post Hill Press,"July 23, 2024",https://www.leadershipnow.com/leadershop/images/9798888452721.jpg,9798888452721,https://amzn.to/4hvTRaV,2024 Releases,https://www.leadershipnow.com/leadershop/new2024.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
383,From Conflict to Convergence,: Coming Together to Solve Tough Problems,Robert Fersh and Mariah Levison,"Hardcover, 256 pages",9781394198566,Wiley,"July 23, 2024",https://www.leadershipnow.com/leadershop/images/9781394198566.jpg,9781394198566,https://amzn.to/3XHt2sS,2024 Releases,https://www.leadershipnow.com/leadershop/new2024.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
384,The Turnaround Leader,: Rebuilding Great Organizations in the Face of Adversity,Wes Wheeler,"Hardcover, 368 pages",9788891880344,Advantage Media Group,"July 30, 2024",https://www.leadershipnow.com/leadershop/images/9788891880344.jpg,9788891880344,https://amzn.to/3W7TE5a,2024 Releases,https://www.leadershipnow.com/leadershop/new2024.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
385,The Resilient Culture,: How Collective Resilience Leads to Business Success,"Liane Stephan, Silke Rupprecht, Chris Tamdjidi and Michael Mackay Richards","Hardcover, 256 pages",9781398618329,Kogan Page,"July 30, 2024",https://www.leadershipnow.com/leadershop/images/9781398618329.jpg,9781398618329,https://amzn.to/4eVTjd8,2024 Releases,https://www.leadershipnow.com/leadershop/new2024.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
386,The Soil of Leadership,: Cultivating the Conditions for Transformation,Britt Yamamoto,"Hardcover, 248 pages",9788891380554,Amplify Publishing,"July 30, 2024",https://www.leadershipnow.com/leadershop/images/9788891380554.jpg,9788891380554,https://amzn.to/3L3guEG,2024 Releases,https://www.leadershipnow.com/leadershop/new2024.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
387,Beyond Eureka!,The Rocky Roads to Innovating,Marylene Delbourg-Delphis,"Hardcover, 392 pages",9781647124229,Georgetown University Press,"June 3, 2024",https://www.leadershipnow.com/leadershop/images/9781647124229.jpg,9781647124229,https://amzn.to/4bUgCS0,2024 Releases,https://www.leadershipnow.com/leadershop/new2024.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
388,"Good Team, Bad Team",": Lead Your People to Go After Big Challenges, Not Each Other",Sarah Thurber and Blair Miller,"Paperback, 224 pages",9781774584217,Page Two,"June 4, 2024",https://www.leadershipnow.com/leadershop/images/9781774584217.jpg,9781774584217,https://amzn.to/3ynMWyt,2024 Releases,https://www.leadershipnow.com/leadershop/new2024.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
389,Our Next Reality,: How the AI-powered Metaverse Will Reshape the World,Alvin Wang Graylin and Louis Rosenberg - Foreword by Neal Stephenson,"Hardcover, 288 pages",9781399812245,Nicholas Brealey,"June 4, 2024",https://www.leadershipnow.com/leadershop/images/9781399812245.jpg,9781399812245,https://amzn.to/3z0xB7n,2024 Releases,https://www.leadershipnow.com/leadershop/new2024.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
390,How to Create Innovation,: The Ultimate Guide to Proven Strategies and Business Models to Drive Innovation and Digital Transformation,"Stefan F. Dieffenbacher, Caroline Hüttinger, Suzanne M. Zaninelli, Douglas Lines and Andreas Rein","Paperback, 464 pages",9781394254262,Wiley,"June 5, 2024",https://www.leadershipnow.com/leadershop/images/9781394254262.jpg,9781394254262,https://amzn.to/3V4rqYt,2024 Releases,https://www.leadershipnow.com/leadershop/new2024.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
391,Beyond the Sea,: Leading with Love from the Nuclear Navy to the White House and Healthcare,"Robert ""Navy Bob"" Roncska","Hardback, 224 pages",9781955026208,Ballast Books,"June 11, 2024",https://www.leadershipnow.com/leadershop/images/9781955026208.jpg,9781955026208,https://amzn.to/4bk0N7w,2024 Releases,https://www.leadershipnow.com/leadershop/new2024.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
392,The Skill Code,: How to Save Human Ability in an Age of Intelligent Machines,Matt Beane,"Hardcover, 224 pages",9780063337794,Harper Business,"June 11, 2024",https://www.leadershipnow.com/leadershop/images/9780063337794.jpg,9780063337794,https://amzn.to/3UMl7Hn,2024 Releases,https://www.leadershipnow.com/leadershop/new2024.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
393,Good Judgment,: Making Better Business Decisions with the Science of Human Personality,Richard Davis,"Hardcover, 240 pages",9780063293670,Harper Business,"June 11, 2024",https://www.leadershipnow.com/leadershop/images/9780063293670.jpg,9780063293670,https://amzn.to/3V5dMDh,2024 Releases,https://www.leadershipnow.com/leadershop/new2024.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
394,The Hacker Mindset,: A 5-Step Methodology for Cracking the System and Achieving Your Dreams,Garrett Gee,"Hardcover, 256 pages",9781637744864,Matt Holt,"June 11, 2024",https://www.leadershipnow.com/leadershop/images/9781637744864.jpg,9781637744864,https://amzn.to/3QJAdfG,2024 Releases,https://www.leadershipnow.com/leadershop/new2024.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
395,How Leaders Learn,: Master the Habits of the World's Most Successful People,David Novak with Lari Bishop,"Hardcover, 288 pages",9781647827540,Harvard Business Review Press,"June 11, 2024",https://www.leadershipnow.com/leadershop/images/9781647827540.jpg,9781647827540,https://amzn.to/49UrCgY,2024 Releases,https://www.leadershipnow.com/leadershop/new2024.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
396,"Right Thing, Right Now",: Good Values. Good Character. Good Deeds.,Ryan Holiday,"Hardcover, 368 pages",9780593191712,Portfolio,"June 11, 2024",https://www.leadershipnow.com/leadershop/images/9780593191712.jpg,9780593191712,https://amzn.to/4bjJWBI,2024 Releases,https://www.leadershipnow.com/leadershop/new2024.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
397,Nobody Cares About Your Career,": Why Failure Is Good, the Great Ones Play Hurt, and Other Hard Truths",Erika Ayers Badan,"Hardcover, 336 pages",9781250320582,St. Martin's Press,"June 11, 2024",https://www.leadershipnow.com/leadershop/images/9781250320582.jpg,9781250320582,https://amzn.to/3V4rqYt,2024 Releases,https://www.leadershipnow.com/leadershop/new2024.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
398,The AI-Savvy Leader,: Nine Ways to Take Back Control and Make AI Work,David De Cremer,"Hardcover, 224 pages",9781647826239,Harvard Business Review Press,"June 18, 2024",https://www.leadershipnow.com/leadershop/images/9781647826239.jpg,9781647826239,https://amzn.to/43oU09o,2024 Releases,https://www.leadershipnow.com/leadershop/new2024.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
399,Intentionality,": A Groundbreaking Guide to Breath, Consciousness, and Radical Self-Transformation",Finnian Kelly,"Hardcover, 296 pages",9781401977542,Hay House LLC,"June 18, 2024",https://www.leadershipnow.com/leadershop/images/9781401977542.jpg,9781401977542,https://amzn.to/4bKS9yT,2024 Releases,https://www.leadershipnow.com/leadershop/new2024.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
400,Crossing the Desert,: The Power of Embracing Life's Difficult Journeys,Payam Zamani,"Hardcover, 352 pages",9781637744604,BenBella Books,"June 18, 2024",https://www.leadershipnow.com/leadershop/images/9781637744604.jpg,9781637744604,https://amzn.to/48YEXEz,2024 Releases,https://www.leadershipnow.com/leadershop/new2024.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
401,What's Next Is Now,: How to Live Future Ready,Frederik Pferdt,"Hardcover, 272 pages",9780063294868,Harper Business,"June 18, 2024",https://www.leadershipnow.com/leadershop/images/9780063294868.jpg,9780063294868,https://amzn.to/4g294hQ,2024 Releases,https://www.leadershipnow.com/leadershop/new2024.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
402,Assembling Tomorrow,: A Guide to Designing a Thriving Future from the Stanford d.school,Scott Doorley and Carissa Carter,"Hardcover, 320 pages",9781984858184,Ten Speed Press,"June 18, 2024",https://www.leadershipnow.com/leadershop/images/9781984858184.jpg,9781984858184,https://amzn.to/4fRMHLT,2024 Releases,https://www.leadershipnow.com/leadershop/new2024.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
403,John Quincy Adams,: A Man for the Whole People,Randall Woods,"Hardcover, 784 pages",9780593187241,Dutton,"June 25, 2024",https://www.leadershipnow.com/leadershop/images/9780593187241.jpg,9780593187241,https://amzn.to/3OLMMX3,2024 Releases,https://www.leadershipnow.com/leadershop/new2024.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
404,The Gouge!,How to Be Smarter Than the Situation You Are In,Admiral Bob Harward,"Hardcover, 176 pages",9788888453124,Post Hill Press,"June 25, 2024",https://www.leadershipnow.com/leadershop/images/9788888453124.jpg,9788888453124,https://amzn.to/3UB8vTm,2024 Releases,https://www.leadershipnow.com/leadershop/new2024.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
405,Brilliant Leadership,: Patterns for Creating High-Impact Teams,Suzanne Martin,"Hardcover, 200 pages",9788891381346,Amplify Publishing,"June 25, 2024",https://www.leadershipnow.com/leadershop/images/9788891381346.jpg,9788891381346,https://amzn.to/3ylQ4uF,2024 Releases,https://www.leadershipnow.com/leadershop/new2024.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
406,Franklin D. Roosevelt and the Art of Leadership,: Battling the Great Depression and the Axis Powers,William Nester,"Hardcover, 312 pages",9781036110901,Frontline Books,"June 30, 2024",https://www.leadershipnow.com/leadershop/images/9781036110901.jpg,9781036110901,https://amzn.to/3yu8U2A,2024 Releases,https://www.leadershipnow.com/leadershop/new2024.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
