book_id,openlibrary_work_key,canonical_title,edition_key,edition_title,full_title,edition_name,publish_date,publish_country,publish_places,publishers,languages,isbn_10,isbn_13,number_of_pages,physical_format
BOOK00307,/works/OL452404W,Developing mangement skills,/books/OL17950662M,Developing management skills,,7th ed.,2007,nju,"['Upper Saddle River, NJ']",['Prentice Hall'],['eng'],['0131747428'],['9780131747425'],724.0,
BOOK00307,/works/OL452404W,Developing mangement skills,/books/OL1740681M,Developing management skills.,,,1993,nyu,"['New York, NY']",['HarperCollins'],['eng'],['0065017927'],,104.0,
BOOK00307,/works/OL452404W,Developing mangement skills,/books/OL1738219M,Developing management skills.,,,1993,nyu,"['New York, NY']",['HarperCollins'],['eng'],['0065017943'],,146.0,
BOOK00307,/works/OL452404W,Developing mangement skills,/books/OL1862844M,Developing management skills,,2nd ed.,1991,nyu,"['New York, NY']",['HarperCollinsPublishers'],['eng'],['0673380262'],,624.0,
BOOK00307,/works/OL452404W,Developing mangement skills,/books/OL1738220M,Developing management skills.,,,1993,nyu,"['New York, NY']",['HarperCollins'],['eng'],['0065015886'],,106.0,
BOOK00307,/works/OL452404W,Developing mangement skills,/books/OL1738217M,Developing management skills.,,,1993,nyu,"['New York, NY']",['HarperCollins'],['eng'],,,98.0,
BOOK00307,/works/OL452404W,Developing mangement skills,/books/OL15524445M,Developing management skills,,5th ed.,2002,nju,"['Upper Saddle River, NJ']",['Prentice Hall'],['eng'],['0130914088'],,654.0,
BOOK00307,/works/OL452404W,Developing mangement skills,/books/OL1740680M,Developing management skills.,,,1993,nyu,"['New York, NY']","['HarperCollins', 'Harpercollins College Div']",['eng'],['0065015894'],,88.0,
BOOK00307,/works/OL452404W,Developing mangement skills,/books/OL7337705M,Developing Management Skills,,,"November 15, 2006",,,['Prentice Hall'],['eng'],['0131747428'],['9780131747425'],625.0,
BOOK00307,/works/OL452404W,Developing mangement skills,/books/OL9844697M,Developing Management Skills (5th Edition),,5 edition,"May 22, 2001",,,['Prentice Hall'],['eng'],['0130914088'],['9780130914088'],672.0,Paperback
BOOK00307,/works/OL452404W,Developing mangement skills,/books/OL9292360M,Developing Management Skills,,7th edition,"November 15, 2006",,,['Prentice Hall'],['eng'],['0131747428'],['9780131747425'],625.0,Paperback
BOOK00307,/works/OL452404W,Developing mangement skills,/books/OL1738221M,Developing mangement skills.,,,1993,nyu,"['New York, NY']",['HarperCollins'],['eng'],['0065017951'],,102.0,
BOOK00308,/works/OL5616271W,Essentials of management,/books/OL27009178M,Essentials of Management,,7th Edition,"Jun 20, 2007",,,['TBS'],['eng'],['007062030X'],['9780070620308'],475.0,
BOOK00308,/works/OL5616271W,Essentials of management,/books/OL9959023M,4/e I/M Essentials of Management -Wb/3,,,"May 1, 1986",,,['McGraw Hill Higher Education'],[],['0070355177'],['9780070355170'],,Hardcover
BOOK00308,/works/OL5616271W,Essentials of management,/books/OL4555027M,Essentials of management,,2d ed.,1978,nyu,['New York'],['McGraw-Hill'],['eng'],['0070353727'],,562.0,
BOOK00308,/works/OL5616271W,Essentials of management,/books/OL5415917M,Essentials of management,,,1974,nyu,['New York'],['McGraw-Hill'],['eng'],['0070353719'],,482.0,
BOOK00308,/works/OL5616271W,Essentials of management,/books/OL2193541M,Essentials of management,,5th ed.,1990,nyu,['New York'],['McGraw-Hill'],['eng'],['007035605X'],,530.0,
BOOK00308,/works/OL5616271W,Essentials of management,/books/OL23747723M,Essentials of management,,2nd ed,1978,en ,"['2nd ed\x1e00', 'New York', 'London [etc.]']",['McGraw-Hill'],['eng'],['0070353727'],,562.0,
BOOK00308,/works/OL5616271W,Essentials of management,/books/OL4272357M,Essentials of management,,3rd ed.,1982,nyu,['New York'],['McGraw-Hill'],['eng'],['0070354197'],,553.0,
BOOK00308,/works/OL5616271W,Essentials of management,/books/OL2537910M,Essentials of management.,,"4th ed. / Harold Koontz, Cyril O'Donnell, Heinz Weihrich.",1986,nyu,['New York'],['McGraw-Hill'],['eng'],['0070355169'],,564.0,
BOOK00309,/works/OL102817W,A Guide to the Project Management Body of Knowledge (PMBOK® Guide),/books/OL25202748M,A guide to the project management body of knowledge (PMBOK guide),A guide to the project management body of knowledge (PMBOK guide),4th ed.,2008,pau,"['Newtown Square, Pa']","['Project Management Institute, Inc.']",['eng'],,['9781933890517'],459.0,
BOOK00309,/works/OL102817W,A Guide to the Project Management Body of Knowledge (PMBOK® Guide),/books/OL803459M,A Guide to the project management body of knowledge,,,1996,pau,"['Upper Darby, PA']",['Project Management Institute'],['eng'],['1880410125'],,176.0,
BOOK00309,/works/OL102817W,A Guide to the Project Management Body of Knowledge (PMBOK® Guide),/books/OL22160392M,A guide to the project management body of knowledge,,,1996,xxu,"['Upper Darby, Pa']",['Project Management Institute'],['eng'],['1880410125'],,,
BOOK00309,/works/OL102817W,A Guide to the Project Management Body of Knowledge (PMBOK® Guide),/books/OL17210661M,A Guide to the Project Management Body of Knowledge (PMBOK® Guide),,Third Edition,2004,at ,"['Newtown Square, USA']",['Project Management Institute'],['eng'],['193069945X'],,398.0,Paperback
BOOK00309,/works/OL102817W,A Guide to the Project Management Body of Knowledge (PMBOK® Guide),/books/OL18219308M,A Guide to the Project Management Body of Knowledge (PMBOK® Guide),,Third Edition,2004,pau,"['Newton Square, USA']","['Project Mangagement Institute', 'Project Management Institute, Inc.']",['eng'],['1930699506'],,390.0,CD-ROM
BOOK00309,/works/OL102817W,A Guide to the Project Management Body of Knowledge (PMBOK® Guide),/books/OL8800292M,A Guide To The Project Management Body Of Knowledge,,3 edition,"February 14, 2005",,,['Project Management Institute'],['jpn'],['1930699751'],['9781930699755'],427.0,Paperback
BOOK00309,/works/OL102817W,A Guide to the Project Management Body of Knowledge (PMBOK® Guide),/books/OL8800283M,A Guide to the Project Management Body of Knowledge,,Cdr edition,"November 30, 2004",,,['Project Management Institute'],['eng'],['1930699506'],['9781930699502'],1.0,CD-ROM
BOOK00309,/works/OL102817W,A Guide to the Project Management Body of Knowledge (PMBOK® Guide),/books/OL8800289M,A Guide To The Project Management Body Of Knowledge,,3 edition,"January 31, 2005",,,['Project Management Institute'],['eng'],['1930699727'],['9781930699724'],394.0,Paperback
BOOK00309,/works/OL102817W,A Guide to the Project Management Body of Knowledge (PMBOK® Guide),/books/OL8800300M,Guide to the Project Management Body of Knowledge,,3 edition,January 2006,,,['Project Management Institute'],['eng'],['1930699956'],['9781930699953'],,Hardcover
BOOK00309,/works/OL102817W,A Guide to the Project Management Body of Knowledge (PMBOK® Guide),/books/OL25448905M,A Guide to the Project Management Body of Knowledge,,Fifth edition,2013,,"['Newtown Square, Pennsylvania']",['Project Management Institute'],['eng'],['1935589679'],['9781935589679'],589.0,Paperback
BOOK00309,/works/OL102817W,A Guide to the Project Management Body of Knowledge (PMBOK® Guide),/books/OL8800295M,A Guide to the Project Management Body of Knowledge,,,December 2004,,,['Project Management Institute'],['eng'],['1930699808'],['9781930699809'],225.0,Paperback
BOOK00309,/works/OL102817W,A Guide to the Project Management Body of Knowledge (PMBOK® Guide),/books/OL23118726M,"A Guide To The Project Management Body Of Knowledge ,Pmbok Guide, 10Th Anniversary Edition.",,,2006,,['S.l'],['Project Management Institute'],['eng'],['1930699956'],['9781930699953'],390.0,
BOOK00309,/works/OL102817W,A Guide to the Project Management Body of Knowledge (PMBOK® Guide),/books/OL28651334M,A Guide to the Project Management Body of Knowledge (PMBOK® Guide),,2000 Edition,2000,,"['Newtown Square, USA']",['Project Management Institute'],[],['1880410222'],,,Hardcover
BOOK00309,/works/OL102817W,A Guide to the Project Management Body of Knowledge (PMBOK® Guide),/books/OL8679103M,A Guide to the Project Management Body of Knowledge (PMBOK® Guide),,2000 Edition,December 2000,,"['Newtown Square, USA']",['Project Management Institute'],['eng'],['1880410230'],['9781880410233'],226.0,Paperback
BOOK00309,/works/OL102817W,A Guide to the Project Management Body of Knowledge (PMBOK® Guide),/books/OL9628154M,A Guide to the Project Management Body of Knowledge (PMBOK® Guide),,2000 Edition,1 January 2001,,"['Newtown Square, USA']",['Project Management Institute'],['eng'],['1880410257'],['9781880410257'],,CD-ROM
BOOK00310,/works/OL2667692W,Analysis for financial management,/books/OL61571736M,Analysis for Financial Management,Analysis for Financial Management 2026 Release,,2026,,,['McGraw-Hill Education'],['eng'],,['9781266826023'],464.0,
BOOK00310,/works/OL2667692W,Analysis for financial management,/books/OL37503382M,Analysis for Financial Management,Analysis for Financial Management,,2022,,,"['McGraw-Hill Companies, The']",['eng'],,['9781260772364'],,
BOOK00310,/works/OL2667692W,Analysis for financial management,/books/OL28689912M,Analysis for Financial Management,Analysis for Financial Management,,2018,,,['McGraw-Hill Education'],['eng'],,['9781260091915'],464.0,
BOOK00310,/works/OL2667692W,Analysis for financial management,/books/OL28561157M,Analysis for Financial Management,Analysis for Financial Management,,2015,,,['McGraw-Hill Education'],['eng'],,['9780077861780'],464.0,
BOOK00310,/works/OL2667692W,Analysis for financial management,/books/OL3565936M,Analysis for financial management,,7th ed.,2004,mau,['Boston'],['McGraw-Hill Irwin'],['eng'],['007253656X'],,412.0,
BOOK00310,/works/OL2667692W,Analysis for financial management,/books/OL671289M,Analysis for financial management,,5th ed.,1998,mau,"['Boston, Mass']",['Irwin/McGraw-Hill'],['eng'],['0256167036'],,411.0,
BOOK00310,/works/OL2667692W,Analysis for financial management,/books/OL1537760M,Analysis for financial management,,3rd ed.,1992,ilu,"['Homewood, IL']",['Business One Irwin'],['eng'],['1556235496'],,387.0,
BOOK00310,/works/OL2667692W,Analysis for financial management,/books/OL1110206M,Analysis for financial management,,4th ed.,1995,ilu,['Chicago'],['Irwin'],['eng'],['0256135681'],,418.0,
BOOK00310,/works/OL2667692W,Analysis for financial management,/books/OL2042398M,Analysis for financial management,,2nd ed.,1989,ilu,"['Homewood, Ill']",['Dow Jones-Irwin'],['eng'],['1556231423'],,337.0,
BOOK00310,/works/OL2667692W,Analysis for financial management,/books/OL3512901M,Analysis for financial management,,,1983,ilu,"['Homewood, Ill']",['Dow Jones-Irwin'],['eng'],['0870943774'],,235.0,
BOOK00310,/works/OL2667692W,Analysis for financial management,/books/OL3194521M,Analysis for financial management,,,1984,ilu,"['Homewood, Ill']",['R.D. Irwin'],['eng'],['0256030049'],,251.0,
BOOK00310,/works/OL2667692W,Analysis for financial management,/books/OL6778801M,Analysis for financial management,,6th ed.,2001,mau,['Boston'],['Irwin/McGraw-Hill'],['eng'],['0072315318'],,412.0,
BOOK00310,/works/OL2667692W,Analysis for financial management,/books/OL2036638M,Analysis for financial management,,2nd ed.,1989,ilu,"['Homewood, Ill']",['Irwin'],['eng'],['0256068992'],,337.0,
BOOK00310,/works/OL2667692W,Analysis for financial management,/books/OL1548812M,Analysis for financial management,,3rd ed.,1992,ilu,"['Homewood, IL']",['Irwin'],['eng'],"['0256092346', '1556235496']",,387.0,
BOOK00310,/works/OL2667692W,Analysis for financial management,/books/OL3428770M,Analysis for financial management,,8th ed.,2007,mau,"['Boston, Mass']","['McGraw-Hill', 'McGraw-Hill/Irwin']",['eng'],['0073041807'],['9780073041803'],430.0,
BOOK00310,/works/OL2667692W,Analysis for financial management,/books/OL22002823M,Analysis for financial management,,7th ed.,2003,xxu,"['Boston', 'London']",['McGraw-Hill/Irwin'],['eng'],['007253656X'],,412.0,
BOOK00310,/works/OL2667692W,Analysis for financial management,/books/OL18569235M,Analysis for financial management,,6th ed.,2001,xxu,['Boston'],['Irwin/McGraw-Hill'],['eng'],['0071181172'],,412.0,
BOOK00310,/works/OL2667692W,Analysis for financial management,/books/OL22553139M,Analysis for financial management,,9th ed.,2009,mau,['Boston'],['McGraw-Hill Irwin'],['eng'],['0073382310'],['9780073382319'],464.0,
BOOK00311,/works/OL1839162W,Strategic market management,/books/OL1557249M,Strategic market management,,3rd ed.,1992,nyu,['New York'],['Wiley'],['eng'],['0471532533'],,394.0,
BOOK00311,/works/OL1839162W,Strategic market management,/books/OL10333823M,Strategic Market Management,,7International Ed edition,"September 3, 2004",,,['John Wiley and Sons (WIE)'],['eng'],['0471659037'],['9780471659037'],352.0,Paperback
BOOK00311,/works/OL1839162W,Strategic market management,/books/OL3179113M,Strategic market management,,,1984,nyu,['New York'],['Wiley'],['eng'],['0471871109'],,336.0,
BOOK00311,/works/OL1839162W,Strategic market management,/books/OL2401573M,Strategic market management,,2nd ed.,1988,nyu,['New York'],['Wiley'],['eng'],['0471852627'],,364.0,
BOOK00311,/works/OL1839162W,Strategic market management,/books/OL21894351M,Strategic market management,,8th ed.,2008,nju,"['Hoboken, NJ']",['Wiley'],['eng'],['0470056231'],['9780470056233'],322.0,
BOOK00311,/works/OL1839162W,Strategic market management,/books/OL7595522M,Strategic Market Management,,,January 2007,,,['John Wiley & Sons'],['eng'],['0470059869'],['9780470059869'],368.0,
BOOK00311,/works/OL1839162W,Strategic market management,/books/OL19149561M,Strategic market management,,7th ed.,2005,nyu,"['Hoboken, NJ']",['John Wiley'],['eng'],['0471484261'],,356.0,
BOOK00311,/works/OL1839162W,Strategic market management,/books/OL10294444M,Strategic Market Management,,8Rev Ed edition,"September 26, 2007",,,['John Wiley & Sons Inc'],['eng'],['0470180315'],['9780470180310'],720.0,Paperback
BOOK00311,/works/OL1839162W,Strategic market management,/books/OL21837083M,Strategic market management,,8th ed.,2008,nju,"['Hoboken, NJ']",['Wiley'],['eng'],['0470056231'],['9780470056233'],322.0,
BOOK00311,/works/OL1839162W,Strategic market management,/books/OL356318M,Strategic market management,,5th ed.,1998,nyu,['New York'],['J. Wiley & Sons'],['eng'],['0471177431'],,330.0,
BOOK00311,/works/OL1839162W,Strategic market management,/books/OL10279099M,Strategic Market Management,,7International Ed edition,"October 2, 2006",,,['John Wiley and Sons (WIE)'],[],['0470088052'],['9780470088050'],,Paperback
BOOK00311,/works/OL1839162W,Strategic market management,/books/OL21560846M,Strategic market management,,"6th ed., International ed.",2001,xxu,['New York'],['Wiley'],['eng'],['0471359955'],,338.0,
BOOK00311,/works/OL1839162W,Strategic market management,/books/OL3944078M,Strategic market management,,6th ed.,2001,nyu,['New York'],"['Wiley', 'J. Wiley']",['eng'],['0471415723'],,338.0,
BOOK00311,/works/OL1839162W,Strategic market management,/books/OL1104788M,Strategic market management,,4th ed.,1995,nyu,['New York'],['Wiley'],['eng'],['0471309567'],,379.0,
BOOK00312,/works/OL37971W,Strategic management,/books/OL36308664M,Strategic Management,Strategic Management An Executive Perspective,,2015,,,['Business Expert Press'],['eng'],,['9781631570742'],,
BOOK00312,/works/OL37971W,Strategic management,/books/OL36207582M,Strategic Management,Strategic Management An Executive Perspective,,2015,,,['Business Expert Press'],['eng'],,['9781631570735'],,
BOOK00312,/works/OL37971W,Strategic management,/books/OL28511083M,Strategic Management,Strategic Management,,2014,,,"['McGraw-Hill Education', 'McGraw Hill']",['eng'],,['9780077862510'],880.0,
BOOK00312,/works/OL37971W,Strategic management,/books/OL9515552M,Strategic Management,,6th edition,September 1996,,,['Irwin Professional Publishing'],['eng'],['0256154783'],['9780256154788'],403.0,Hardcover
BOOK00312,/works/OL37971W,Strategic management,/books/OL1115381M,Strategic management,,Alternate case ed.,1995,ilu,['Chicago'],['Irwin'],['eng'],['0256170673'],,947.0,
BOOK00312,/works/OL37971W,Strategic management,/books/OL18008926M,Strategic management,,11th ed.,2009,mau,['Boston'],['McGraw Hill Irwin'],['eng'],['0073381365'],['9780073381367'],,
