matrix_row,book_id,canonical_title,source_group,core_zero_vector,enriched_zero_vector
1832,BOOK01833,The Resilience Mindset,LeadershipNow only,False,False
1833,BOOK01834,The Emotionally Strong Leader,LeadershipNow only,False,False
1834,BOOK01835,Leading to Greatness,LeadershipNow only,False,False
1835,BOOK01836,Leading Inclusion,LeadershipNow only,False,False
1836,BOOK01837,How to Work with (Almost) Anyone,LeadershipNow only,False,False
1837,BOOK01838,Positive Chaos,LeadershipNow only,False,False
1838,BOOK01839,Say What They Can't Unhear,LeadershipNow only,False,False
1839,BOOK01840,Lean Marketing,LeadershipNow only,False,False
1840,BOOK01841,"Good Team, Bad Team",LeadershipNow only,False,False
1841,BOOK01842,We're Gonna Need Cake,LeadershipNow only,False,False
1842,BOOK01843,The Empathy Dilemma,LeadershipNow only,False,False
1843,BOOK01844,Exceptional Experiences,LeadershipNow only,False,False
1844,BOOK01845,Starting a StartUp,LeadershipNow only,False,False
1845,BOOK01846,The Success Complex,LeadershipNow only,False,False
1846,BOOK01847,Collabor(h)ate,LeadershipNow only,True,False
1847,BOOK01848,Top of Heart,LeadershipNow only,False,False
1848,BOOK01849,Move by Move,LeadershipNow only,False,False
1849,BOOK01850,"Why listen to, work with and follow you?",LeadershipNow only,False,False
1850,BOOK01851,Be Different,LeadershipNow only,False,False
1851,BOOK01852,Hidden Genius,LeadershipNow only,False,False
1852,BOOK01853,The Psychology of Leadership,LeadershipNow only,False,False
1853,BOOK01854,The Next Crisis,LeadershipNow only,False,False
1854,BOOK01855,Pitch,LeadershipNow only,False,False
1855,BOOK01856,The Not To Do List,LeadershipNow only,False,False
1856,BOOK01857,When Everyone Leads,LeadershipNow only,False,False
1857,BOOK01858,How Organizations Should Work,LeadershipNow only,False,False
1858,BOOK01859,You're the Leader. Now What?,LeadershipNow only,False,False
1859,BOOK01860,The Career Workbook,LeadershipNow only,False,False
1860,BOOK01861,De-Positioning,LeadershipNow only,False,False
1861,BOOK01862,Positive Influence,LeadershipNow only,False,False
1862,BOOK01863,Disruptable,LeadershipNow only,False,False
1863,BOOK01864,Get Off the X,LeadershipNow only,False,False
1864,BOOK01865,The Legacy Navigator,LeadershipNow only,False,False
1865,BOOK01866,Wiring the Winning Organization,LeadershipNow only,False,False
1866,BOOK01867,"Wrong Fit, Right Fit",LeadershipNow only,False,False
1867,BOOK01868,Civility Rules!,LeadershipNow only,False,False
1868,BOOK01869,Outfocus,LeadershipNow only,False,False
1869,BOOK01870,Leading with Light,LeadershipNow only,False,False
1870,BOOK01871,The Rules of Mentorship,LeadershipNow only,False,False
1871,BOOK01872,Promotions Are So Yesterday,LeadershipNow only,False,False
1872,BOOK01873,Smart Leadership,LeadershipNow only,False,False
1873,BOOK01874,Unconditional Power,LeadershipNow only,False,False
1874,BOOK01875,Scaling People,LeadershipNow only,False,False
1875,BOOK01876,Poor Charlie’s Almanack,LeadershipNow only,False,False
1876,BOOK01877,Imaginable,LeadershipNow only,False,False
1877,BOOK01878,Make It Count,LeadershipNow only,False,False
1878,BOOK01879,The Most Unlikely Leader,LeadershipNow only,False,False
1879,BOOK01880,Beyond the Sea,LeadershipNow only,False,False
1880,BOOK01881,The FUD Factor,LeadershipNow only,False,False
1881,BOOK01882,Start. Scale. Exit. Repeat.,LeadershipNow only,False,False
1882,BOOK01883,The Leadership Pause,LeadershipNow only,False,False
1883,BOOK01884,The #PACE Process for Early Career Success,LeadershipNow only,False,False
1884,BOOK01885,Hacking the Corporate Jungle,LeadershipNow only,False,False
1885,BOOK01886,Performance Feedback Strategies,LeadershipNow only,False,False
1886,BOOK01887,Ideas on a Deadline,LeadershipNow only,False,False
1887,BOOK01888,Leading With Care in a Tough World,LeadershipNow only,False,False
1888,BOOK01889,The Long Game,LeadershipNow only,False,False
1889,BOOK01890,Your Company Is Your Castle,LeadershipNow only,False,False
1890,BOOK01891,Settle for More,LeadershipNow only,False,False
1891,BOOK01892,Levi's Unbuttoned,LeadershipNow only,False,False
1892,BOOK01893,The Accidental Network,LeadershipNow only,False,False
1893,BOOK01894,Scaling Smart,LeadershipNow only,False,False
1894,BOOK01895,ReLeader,LeadershipNow only,False,False
1895,BOOK01896,The Steady Leader,LeadershipNow only,False,False
1896,BOOK01897,American Rascal,LeadershipNow only,False,False
1897,BOOK01898,The Wolves of K Street,LeadershipNow only,False,False
1898,BOOK01899,The Right Call,LeadershipNow only,False,False
1899,BOOK01900,Watergate,LeadershipNow only,False,False
1900,BOOK01901,A Man of Iron,LeadershipNow only,False,False
1901,BOOK01902,Trust and Inspire,LeadershipNow only,False,False
1902,BOOK01903,On Power,LeadershipNow only,False,False
1903,BOOK01904,Tomorrowmind,LeadershipNow only,False,False
1904,BOOK01905,The Winner's Curse,LeadershipNow only,False,False
1905,BOOK01906,Making Numbers Count,LeadershipNow only,False,False
1906,BOOK01907,The Power of Crisis,LeadershipNow only,False,False
1907,BOOK01908,When Women Lead,LeadershipNow only,False,False
1908,BOOK01909,Cultures of Growth,LeadershipNow only,False,False
1909,BOOK01910,Up Close and All In,LeadershipNow only,False,False
1910,BOOK01911,CEO Excellence,LeadershipNow only,False,False
1911,BOOK01912,Elon Musk,LeadershipNow only,False,False
1912,BOOK01913,Anatomy of a Breakthrough,LeadershipNow only,False,False
1913,BOOK01914,Surf When You Can,LeadershipNow only,False,False
1914,BOOK01915,Right Kind of Wrong,LeadershipNow only,False,False
1915,BOOK01916,Live Life in Crescendo,LeadershipNow only,False,False
1916,BOOK01917,Make No Small Plans,LeadershipNow only,False,False
1917,BOOK01918,Influence Is Your Superpower,LeadershipNow only,False,False
1918,BOOK01919,Strong Ground,LeadershipNow only,False,False
1919,BOOK01920,Make Possibilities Happen,LeadershipNow only,False,False
1920,BOOK01921,Assembling Tomorrow,LeadershipNow only,False,False
1921,BOOK01922,The New China Playbook,LeadershipNow only,False,False
1922,BOOK01923,Unscripted,LeadershipNow only,False,False
1923,BOOK01924,Stewards of the Future,LeadershipNow only,False,False
1924,BOOK01925,Collaborative Advantage,LeadershipNow only,False,False
1925,BOOK01926,Leading Organizational Transformation,LeadershipNow only,False,False
1926,BOOK01927,When McKinsey Comes to Town,LeadershipNow only,False,False
1927,BOOK01928,"Remove, Replace, Restart",LeadershipNow only,False,False
1928,BOOK01929,The Art of Slicing Work,LeadershipNow only,False,False
1929,BOOK01930,Family Reins,LeadershipNow only,True,False
1930,BOOK01931,Areté,LeadershipNow only,False,False
1931,BOOK01932,Become a Super Leader,LeadershipNow only,False,False
1932,BOOK01933,Leadership Legacy,LeadershipNow only,False,False
1933,BOOK01934,Leadership by Example,LeadershipNow only,False,False
1934,BOOK01935,Profit with Presence,LeadershipNow only,False,False
1935,BOOK01936,Leading with Significance,LeadershipNow only,False,False
1936,BOOK01937,Fixing Work,LeadershipNow only,False,False
1937,BOOK01938,How to Make a Few Billion Dollars,LeadershipNow only,False,False
1938,BOOK01939,A New Kind of Diversity,LeadershipNow only,False,False
1939,BOOK01940,Becoming More,LeadershipNow only,True,True
1940,BOOK01941,The 16 Undeniable Laws of Communication,LeadershipNow only,False,False
1941,BOOK01942,Rebel Leadership,LeadershipNow only,False,False
1942,BOOK01943,High Road Leadership,LeadershipNow only,False,False
1943,BOOK01944,Knowledge Mindfulness,LeadershipNow only,False,False
1944,BOOK01945,"Results, Not Reports",LeadershipNow only,False,False
1945,BOOK01946,The Success Paradox,LeadershipNow only,False,False
1946,BOOK01947,Get It Together,LeadershipNow only,True,True
1947,BOOK01948,The CQ Edge,LeadershipNow only,False,False
1948,BOOK01949,Leading What Matters Most,LeadershipNow only,False,False
1949,BOOK01950,deComplify,LeadershipNow only,False,False
1950,BOOK01951,Self Less,LeadershipNow only,False,False
1951,BOOK01952,Get Clear Career Assessment,LeadershipNow only,False,False
1952,BOOK01953,The 80/20 CEO,LeadershipNow only,False,False
1953,BOOK01954,Passion Struck,LeadershipNow only,False,False
1954,BOOK01955,The Gouge!,LeadershipNow only,False,False
1955,BOOK01956,The Soil of Leadership,LeadershipNow only,False,False
1956,BOOK01957,The Virtue Proposition,LeadershipNow only,True,False
1957,BOOK01958,The Purposeful Decision Maker,LeadershipNow only,False,False
1958,BOOK01959,Brilliant Leadership,LeadershipNow only,False,False
1959,BOOK01960,The Reset Mindset,LeadershipNow only,False,False
1960,BOOK01961,The Turnaround Leader,LeadershipNow only,False,False
1961,BOOK01962,The Unconventional Entrepreneur,LeadershipNow only,False,False
1962,BOOK01963,The Nine,LeadershipNow only,False,False
1963,BOOK01964,Executive Presence,LeadershipNow only,False,False
1964,BOOK01965,The Conscious Workplace,LeadershipNow only,False,False
1965,BOOK01966,Life on the X,LeadershipNow only,False,False
1966,BOOK01967,The Shortcut,LeadershipNow only,True,True
1967,BOOK01968,Conquer Your Culture,LeadershipNow only,False,False
1968,BOOK01969,Strategy Realized - The Business Hierarchy of Needs,LeadershipNow only,False,False
1969,BOOK01970,The 9th Stratum,LeadershipNow only,False,False
1970,BOOK01971,Can't Tame a Mongoose,LeadershipNow only,False,False
1971,BOOK01972,Meta-Leadership,LeadershipNow only,False,False
1972,BOOK01973,Get Scalable,LeadershipNow only,False,False
1973,BOOK01974,Burned Out to Lit Up,LeadershipNow only,False,False
1974,BOOK01975,Tell Me My Story,LeadershipNow only,False,False
1975,BOOK01976,Synergea,LeadershipNow only,False,False
1976,BOOK01977,The Seven Frequencies of Communication,LeadershipNow only,False,False
1977,BOOK01978,Why Innovation Fails,LeadershipNow only,False,False
1978,BOOK01979,AI Snake Oil,LeadershipNow only,False,False
1979,BOOK01980,Front-Line Leadership,LeadershipNow only,False,False
1980,BOOK01981,The New Emotional Intelligence,LeadershipNow only,False,False
1981,BOOK01982,Human Edge in the AI Age,LeadershipNow only,False,False
1982,BOOK01983,Read Your Mind,LeadershipNow only,False,False
1983,BOOK01984,Influence Elevated,LeadershipNow only,False,False
1984,BOOK01985,Creating Excellence,LeadershipNow only,False,False
1985,BOOK01986,Build Something,LeadershipNow only,False,False
1986,BOOK01987,Break The Mold,LeadershipNow only,False,False
1987,BOOK01988,Visualize,LeadershipNow only,True,True
1988,BOOK01989,Curative Culture,LeadershipNow only,False,False
1989,BOOK01990,Professional Careers by Design,LeadershipNow only,False,False
1990,BOOK01991,Always Squeezing Lemons,LeadershipNow only,True,True
1991,BOOK01992,Reflecting on History,LeadershipNow only,False,False
1992,BOOK01993,Team Lead Model of Self-Leadership,LeadershipNow only,False,False
1993,BOOK01994,Conflict Is an Opportunity,LeadershipNow only,False,False
1994,BOOK01995,The Journey To Reinvention,LeadershipNow only,False,False
1995,BOOK01996,I See You!,LeadershipNow only,False,False
1996,BOOK01997,The Bravery Effect,LeadershipNow only,False,False
1997,BOOK01998,Honing the Human Edge,LeadershipNow only,False,False
1998,BOOK01999,How to Make a Few More Billion Dollars,LeadershipNow only,False,False
1999,BOOK02000,A New Kind of Diversity,LeadershipNow only,False,False
2000,BOOK02001,Culture Matters,LeadershipNow only,False,False
2001,BOOK02002,How to Work with Complicated People,LeadershipNow only,False,False
2002,BOOK02003,Firm Feedback in a Fragile World,LeadershipNow only,False,False
2003,BOOK02004,Time is Now,LeadershipNow only,False,False
2004,BOOK02005,Seeing Around Corners,LeadershipNow only,False,False
2005,BOOK02006,Beyond the Hammer,LeadershipNow only,False,False
2006,BOOK02007,Undoing Urgency,LeadershipNow only,False,False
2007,BOOK02008,The AI Ecosystems Revolution,LeadershipNow only,False,False
2008,BOOK02009,Less than One Percent,LeadershipNow only,True,True
2009,BOOK02010,The Detour CEO,LeadershipNow only,False,False
2010,BOOK02011,Deep Future,LeadershipNow only,False,False
2011,BOOK02012,Sharp,LeadershipNow only,True,True
2012,BOOK02013,Build a Business You Love,LeadershipNow only,False,False
2013,BOOK02014,Outsmart the Learning Curve,LeadershipNow only,False,False
2014,BOOK02015,All the Presidents' Money,LeadershipNow only,False,False
2015,BOOK02016,Behind Closed Doors,LeadershipNow only,False,False
2016,BOOK02017,Creative Insecurity,LeadershipNow only,False,False
2017,BOOK02018,The Relatable Leader,LeadershipNow only,False,False
2018,BOOK02019,Walk Your Talk,LeadershipNow only,False,False
2019,BOOK02020,Question to Learn,LeadershipNow only,False,False
2020,BOOK02021,Presencing,LeadershipNow only,True,True
2021,BOOK02022,The Win-Win Workplace,LeadershipNow only,False,False
2022,BOOK02023,The Science of Leadership,LeadershipNow only,False,False
2023,BOOK02024,The Laughter Factor,LeadershipNow only,False,False
2024,BOOK02025,Humble Inquiry,LeadershipNow only,False,False
2025,BOOK02026,Trust at a Distance,LeadershipNow only,False,False
2026,BOOK02027,The Power of Employee Well-Being,LeadershipNow only,False,False
2027,BOOK02028,Think Your Way to the Top,LeadershipNow only,False,False
2028,BOOK02029,Lessons from the Admiral,LeadershipNow only,False,False
2029,BOOK02030,Shoveling $h!t,LeadershipNow only,False,False
2030,BOOK02031,Masters of Uncertainty,LeadershipNow only,False,False
2031,BOOK02032,The Secure Leader,LeadershipNow only,False,False
2032,BOOK02033,The Seismic Shift in You,LeadershipNow only,False,False
2033,BOOK02034,Next Play,LeadershipNow only,False,False
2034,BOOK02035,Relationship Currency,LeadershipNow only,False,False
2035,BOOK02036,Stay at Risk and Live Forever,LeadershipNow only,False,False
2036,BOOK02037,The Tao of Leadership,LeadershipNow only,False,False
2037,BOOK02038,"Believer, Bulldog, Coach",LeadershipNow only,False,False
2038,BOOK02039,The Power of Mattering,LeadershipNow only,False,False
2039,BOOK02040,There's Nothing Like This,LeadershipNow only,False,False
2040,BOOK02041,Blindspotting,LeadershipNow only,False,False
2041,BOOK02042,The Activator Advantage,LeadershipNow only,False,False
2042,BOOK02043,More Human,LeadershipNow only,False,False
2043,BOOK02044,Bag Man,LeadershipNow only,False,False
2044,BOOK02045,Culture Design,LeadershipNow only,False,False
2045,BOOK02046,Another Way,LeadershipNow only,False,False
2046,BOOK02047,The Octopus Organization,LeadershipNow only,False,False
2047,BOOK02048,The Happiness Files,LeadershipNow only,False,False
2048,BOOK02049,Superagency,LeadershipNow only,False,False
2049,BOOK02050,This Is Strategy,LeadershipNow only,False,False
2050,BOOK02051,The Overthinker's Guide to Making Decisions,LeadershipNow only,False,False
2051,BOOK02052,Transcend,LeadershipNow only,False,False
2052,BOOK02053,Seeing Around Corners,LeadershipNow only,False,False
2053,BOOK02054,Six Dimes and a Nickel,LeadershipNow only,False,False
2054,BOOK02055,Extraordinary Transformation,LeadershipNow only,False,False
2055,BOOK02056,Becoming a Leader Worth Following,LeadershipNow only,False,False
2056,BOOK02057,Always Learning,LeadershipNow only,False,False
2057,BOOK02058,Left and Right of the Boom,LeadershipNow only,False,False
2058,BOOK02059,Mega Thinking,LeadershipNow only,False,False
2059,BOOK02060,Ready to Win,LeadershipNow only,False,False
2060,BOOK02061,The Wellness Ethic,LeadershipNow only,False,False
2061,BOOK02062,A Platform Mindset,LeadershipNow only,False,False
2062,BOOK02063,The Most Powerful Sentence of All Time,LeadershipNow only,False,False
2063,BOOK02064,Soul Venture,LeadershipNow only,False,False
2064,BOOK02065,Soulgery,LeadershipNow only,True,True
2065,BOOK02066,I Can Fit That In,LeadershipNow only,False,False
2066,BOOK02067,Break The Bottle,LeadershipNow only,False,False
