book_id,AE_01,AE_02,AE_03,AE_04,AE_05,AE_06,AE_07,AE_08,AE_09,AE_10,AE_11,AE_12,AE_13,AE_14,AE_15,AE_16,AE_17,AE_18,AE_19,AE_20,AE_21,AE_22,AE_23,AE_24,AE_25,AE_26,AE_27,AE_28,AE_29,AE_30,AE_31,AE_32
BOOK00064,-0.68109906,-0.07755405,-0.3202171,0.024569238,0.7736518,-0.26017457,-0.5451451,-0.3992969,-0.2583412,0.32180905,0.22826934,0.22004566,0.4037677,-0.18766993,0.32786918,-0.21584773,0.26806968,-0.33192244,-0.09221131,-0.2701494,-0.5536616,-0.02683638,0.29303575,-0.6737492,0.002254419,0.23744571,0.6532991,0.12255092,0.6398236,-0.071182705,-0.13358155,-0.8111302
BOOK00065,0.22383866,-0.40360782,-0.1490463,0.31886366,0.25550702,0.24171034,-0.18764983,0.008643158,-0.22908187,-0.17203784,0.34712926,-0.08136107,0.44847277,-0.5702666,0.41304544,0.3635176,-0.23733592,-0.62618977,0.34440643,0.11928298,-0.30987003,-0.2652025,-0.089677036,0.03232543,0.06788355,0.10934862,0.0067507103,-0.18400621,-0.3392631,0.331891,-0.009784009,0.25500572
BOOK00066,-0.21875483,-0.30374086,0.012314621,0.13238084,-0.031088557,-0.07081495,-0.20173351,0.08045982,-0.3873912,-0.10572256,-0.017330416,-0.09606479,0.518828,-0.23070544,0.43705383,0.18626559,-0.009543352,-0.39264536,0.016398758,-0.1074215,-0.1002257,0.014751781,0.15655828,0.10847872,-0.110018015,0.09734095,-0.0012779087,-0.1460743,0.04527784,-0.020162867,-0.13362087,0.162079
BOOK00067,0.10519503,-0.18162104,-0.14321518,0.09341943,0.16724417,0.090265274,-0.06066765,-0.16262747,-0.35754174,-0.2319473,0.19014826,0.051258028,0.10015798,-0.41536605,0.29329342,0.07689831,-0.0691236,-0.10321897,-0.10983577,-0.11450836,-0.12979564,-0.11391726,0.107108615,-0.05169484,-0.16049886,0.22319397,0.38003182,-0.011959538,0.095917776,0.13540816,-0.02821777,-0.05179344
BOOK00068,0.04986601,-0.09879871,-0.008730456,0.1050648,0.27304408,-0.023895115,-0.17892738,-0.2723157,-0.23665014,-0.066953346,0.12264857,0.12804523,0.06487828,-0.42610615,0.2294291,0.14020316,0.04319995,-0.067312874,0.060515054,-0.12402013,-0.15038568,-0.08753222,-0.015755773,-0.00290668,-0.14691417,0.1816351,0.33979374,0.11833602,0.084901184,0.21156907,-0.10160446,0.12076488
BOOK00069,0.21077949,-0.32194567,-0.14155188,0.15204081,0.4126343,0.22738002,0.03787189,-0.31880125,-0.2546789,-0.31485233,0.46755925,0.058463134,0.032060616,-0.47939724,0.43045762,0.06655528,-0.17192405,-0.1401549,0.1818786,-0.101172395,-0.21798569,-0.07192634,0.20207001,-0.029057156,-0.1548926,0.22255334,0.48425448,0.002200067,-0.024195142,0.14067045,0.013576545,-0.15740943
BOOK00070,0.014870126,0.061653875,0.053451225,0.24447668,0.21302527,0.18032211,-0.3323297,-0.47608462,-0.07615089,-0.01279458,0.22295988,0.15343055,-0.012778051,-0.04725296,0.3070175,0.18764025,-0.10816441,-0.37410378,-0.232101,-0.08428239,-0.016347542,-0.20479748,0.43871686,-0.21179387,-0.11306441,-0.09886296,0.35318258,-0.23322749,0.22553179,0.009206163,-0.07237103,-0.014845394
BOOK00071,0.40297782,-0.18440992,-0.31303695,0.19753447,0.31133282,-0.047539376,-0.035054877,-0.028649047,-0.07603545,-0.20165549,0.4887649,0.08498077,0.07826666,-0.54377407,0.39573768,0.34655285,-0.11359952,-0.28470698,0.014116555,0.041558713,-0.3168492,-0.245449,0.058013115,-0.12748,-0.18812917,0.13481137,0.3941455,-0.026322916,0.16628759,0.3256304,0.13931069,0.16585883
BOOK00072,-0.035055287,-0.50798285,-0.037861746,0.34110925,0.3108816,0.15258937,-0.24143125,-0.20449814,-0.112570755,-0.1551294,0.3158817,-0.019418772,0.49563542,-0.28676227,0.40639982,0.07678516,0.29508987,-0.3895681,0.27726397,0.15985686,-0.23027417,-0.038764894,-0.21980436,-0.10997379,0.27883202,0.04507123,-0.11169155,0.027541786,-0.48181602,0.070541,-0.18473084,0.17293364
BOOK00073,0.15897304,-0.3212989,-0.054005507,0.21985699,0.30006695,0.11703674,-0.10571167,-0.29299253,-0.204846,-0.1284138,0.3734255,0.11225669,0.09024761,-0.4812364,0.47523734,0.17154935,-0.11094505,-0.18054436,0.30093274,-0.18473123,-0.20860136,0.052262463,0.16285151,-0.07556327,-0.0013020933,0.05816244,0.21338975,0.10932391,-0.062242366,0.1035047,-0.1325465,-0.11033317
BOOK00074,0.31986362,-0.17204563,-0.15126514,0.07202386,0.16850783,-0.07194814,0.017877653,-0.049246814,-0.13524222,-0.16777542,0.21379939,0.04450582,0.054735787,-0.64378476,0.45486942,0.24307974,-0.26843703,-0.2088955,0.124854185,-0.24285755,-0.18691719,-0.13594456,-0.038755715,-0.03049479,-0.095494926,-0.025179416,0.16434619,0.24721453,-0.044379063,0.2831144,-0.008318588,0.114870705
BOOK00075,0.23612478,-0.10847612,-0.29677424,0.18219802,0.17576545,0.18428282,-0.026898667,-0.12383832,-0.3979703,-0.18850143,0.251491,0.048292607,0.07469363,-0.6158327,0.4986098,0.16215937,-0.050302647,-0.25722733,-0.16118197,-0.19920424,-0.2731509,-0.12482235,0.11159677,-0.116543606,-0.24754567,0.20574729,0.49666947,0.01150348,0.17778876,0.28925717,0.0076166242,-0.09117726
BOOK00076,0.07632533,-0.38085178,-0.16004635,0.27330244,0.10606319,0.21135268,-0.18828918,-0.06136355,-0.34412006,-0.19888124,0.28068492,-0.0063542128,0.3553839,-0.51954204,0.4243302,0.20238668,-0.006908089,-0.42079625,0.1570456,0.03742505,-0.31136662,-0.08667085,-0.08919751,-0.13603543,0.050690085,0.16452739,0.02990149,-0.022994831,-0.23932895,0.18055646,-0.18497132,0.04605764
BOOK00077,-0.36921954,-0.3090458,-0.049440395,0.07777276,0.368323,-0.25671756,-0.10793954,-0.08837932,-0.31306532,-0.20720308,0.09206946,-0.14319602,0.38627493,-0.16473353,0.2779367,0.16971144,0.07064766,-0.25206155,-0.007223949,-0.1589946,-0.050164968,-0.049198896,0.04787076,-0.09932924,-0.03766118,0.19182375,0.13441418,0.15740043,-0.04065617,-0.06778667,-0.047244914,0.042585332
BOOK00078,0.11790289,-0.13952804,-0.15608957,0.11673611,0.09665011,0.14787176,-0.05392337,-0.10768443,-0.34003708,-0.14225523,0.2164362,0.16290037,0.05347436,-0.3615782,0.34944338,-0.019966459,-0.020333774,-0.20865591,-0.03377296,-0.065465145,-0.1706261,-0.036096774,0.13561948,-0.012321584,-0.18489341,0.12758364,0.34993687,0.02152744,0.105311505,0.14485389,0.009800136,-0.082427405
BOOK00079,-0.08868427,-0.15900134,-0.20046896,0.15387888,0.22496015,-0.111005366,-0.061744764,-0.11404177,-0.39729935,-0.17719926,0.12418604,-0.06246638,0.12343531,-0.5317746,0.34825358,0.23481037,0.03523449,-0.31603375,-0.14944021,-0.15570377,-0.21732435,-0.13085066,-0.037982326,-0.14762092,-0.16292907,0.23664767,0.45938468,0.263682,0.086388126,0.18453062,-0.121767566,-0.0054616295
BOOK00080,0.0561238,-0.24749675,-0.027890954,0.09749532,0.25412887,-0.122536555,-0.11297548,-0.189161,-0.33493745,-0.26503745,0.13697225,-0.032541394,0.17921862,-0.37820083,0.20378193,0.056193102,-0.1884135,-0.051934138,-0.047842905,-0.15941978,-0.050757542,-0.049251065,0.025213495,0.119184636,-0.11438015,0.22354627,0.24203387,-0.04360141,0.004008323,0.067265145,-0.112203225,0.03343332
BOOK00081,0.2425515,-0.11333974,-0.20140196,0.063149855,0.07971774,0.11980773,-0.01645568,-0.12167381,-0.28402084,-0.189478,0.21500346,0.07471624,0.016858995,-0.5502683,0.38329652,0.10415214,-0.094925724,-0.15227757,-0.07292666,-0.09587199,-0.21482995,-0.106349304,0.060564872,-0.10466251,-0.19801109,0.18989263,0.435664,0.108341694,0.15510486,0.22986664,-0.021514956,-0.035332136
BOOK00082,0.21000037,0.20925172,-0.048950706,0.21940666,0.27963,0.24143906,-0.38966566,-0.55265206,-0.15930411,-0.00011761673,0.23707175,0.2388005,-0.07273887,-0.42816645,0.4640138,0.23141736,-0.18568933,-0.34478092,-0.30873218,-0.0998498,-0.14912325,-0.4081608,0.46173128,-0.2854197,-0.23747022,0.035492986,0.62485564,-0.19765288,0.28707406,0.24401042,-0.04776132,-0.026416369
BOOK00083,0.29274502,-0.09705457,-0.23196174,0.05683422,0.0012962334,0.1741469,-0.23010276,0.06701554,-0.38879794,-0.15991436,0.2033832,0.049675986,0.19140217,-0.7535005,0.4282547,0.06404176,-0.189199,-0.30843532,-0.40694106,-0.21114293,-0.32294956,-0.19258454,-0.08835662,-0.06306084,-0.1754941,0.17671713,0.41774023,-0.11068225,0.28067508,0.21649435,-0.018506184,-0.0007607378
BOOK00084,-0.40385887,-0.19949761,-0.19510686,-0.06858838,0.701673,0.12285547,-0.43793857,-0.5950934,-0.11417394,0.010755885,0.23713046,0.21837479,0.52583843,-0.09812551,0.40860233,0.07194306,0.27149248,-0.16545455,0.010272846,-0.3106885,-0.32469785,-0.04577311,0.5410866,-0.6478461,0.055326708,0.40563476,0.4340536,-0.04118848,0.3972032,0.039579008,-0.038143083,-0.6843911
BOOK00085,0.16406894,-0.06318964,-0.30332473,0.15478195,-0.022361495,0.16105965,-0.02304189,-0.15000345,-0.44287688,-0.2112356,0.28632063,0.22562853,-0.008260012,-0.562703,0.45567808,0.042301703,-0.050870307,-0.3939022,-0.30651915,-0.09626667,-0.31808197,0.072215006,0.10347656,-0.14359988,-0.24308096,0.123207584,0.5045356,0.04635997,0.35811898,0.15175164,-0.19573963,-0.21161112
BOOK00086,-0.012438085,0.02528495,-0.06778872,0.107161604,0.11768179,-0.09061657,-0.12431049,-0.2814976,-0.21053028,-0.11147086,0.0409137,0.044390872,0.19629017,-0.16622907,0.3065992,0.20801106,-0.087312974,-0.16987653,0.13554817,-0.094799384,-0.031838223,-0.096490234,0.31101713,-0.11247266,-0.20237108,0.007701203,0.11798228,-0.08033118,0.15940306,0.09450148,-0.14983854,0.048487034
BOOK00087,0.24610367,-0.08217399,-0.2220274,0.0958846,0.5259981,-0.21481533,0.12376829,0.14966863,-0.077721156,-0.38076484,0.3927721,-0.08166984,0.11620393,-0.6309332,0.44911036,0.3967197,-0.30874968,-0.27381733,-0.19030917,-0.4928453,-0.18103808,-0.2574641,-0.12964173,0.01322405,-0.28686386,-0.043539867,0.10104823,0.068342924,-0.009385511,0.14299369,0.18448898,0.2708358
BOOK00088,0.19763672,-0.32661766,-0.1351832,0.14862923,0.41239333,0.2193218,0.03660793,-0.3101011,-0.26725322,-0.31843448,0.46009108,0.052574717,0.035715126,-0.47641826,0.41706708,0.065170154,-0.18317759,-0.14077261,0.17075461,-0.10058069,-0.21655378,-0.07221438,0.19530477,-0.021698337,-0.15776242,0.23732235,0.48336476,0.0043457523,-0.024555095,0.13693297,0.011590421,-0.15472761
BOOK00089,0.036553457,-0.09989466,0.13456398,0.13247253,0.21103144,0.09887786,-0.1264499,-0.1424006,-0.12850225,-0.18786441,0.091553465,0.043092877,0.23019499,-0.2038531,0.4063895,0.074099794,0.031937577,-0.07289112,0.06718106,-0.060369022,0.119950354,0.031559408,0.2742076,0.07087121,-0.10738774,0.25007206,0.06518145,-0.07862714,-0.08686606,-0.07333186,0.0415126,0.0446824
BOOK00090,-0.567399,-0.39815202,-0.15723288,0.19227712,0.42634875,-0.4180603,-0.1383754,-0.14842674,-0.5680353,-0.2816814,0.00784643,-0.23744498,0.4174247,-0.31616315,0.29734343,0.16977192,0.02746883,-0.52897483,-0.20746173,-0.36132866,-0.12530547,-0.043328665,-0.010081995,-0.034614686,-0.01606556,0.1722883,0.21828131,0.12981553,-0.15081498,0.08226002,-0.24283752,-0.06270463
BOOK00091,0.15837869,-0.30694303,-0.058636192,0.025156846,0.33840373,-0.15712425,-0.21333416,-0.40781876,-0.040337227,-0.36506292,0.31034538,0.24134013,0.2698734,-0.6057574,0.35960937,0.38179693,0.15506548,-0.067362525,0.25549033,-0.13084838,-0.20540631,-0.21205992,-0.15214278,-0.0972351,0.015040871,-0.008460388,0.13108289,0.2113066,-0.09461481,0.23080234,-0.18500316,0.29377076
BOOK00092,-0.47370508,-0.2607445,-0.14663,0.17398211,0.36666626,-0.30521625,-0.08807002,-0.11347273,-0.4424867,-0.2651218,0.052979738,-0.18911594,0.32533136,-0.29931736,0.24998555,0.3587376,0.088502556,-0.46693605,-0.116262645,-0.21077876,-0.120194495,-0.10778855,0.04916833,-0.14534692,-0.10509431,0.22809146,0.31543022,0.22317903,0.023923814,0.0040007476,-0.14839223,-0.0013419874
BOOK00093,0.23892441,-0.096113026,-0.21808796,0.08986973,0.10847308,0.1298595,-0.009861514,-0.09299464,-0.2968085,-0.18726133,0.20331937,0.066836424,0.03668759,-0.56959087,0.40796056,0.079757005,-0.055169158,-0.14626487,-0.14351574,-0.10101374,-0.21839312,-0.1439369,0.06917582,-0.12673028,-0.1900026,0.21901771,0.44522405,0.08100149,0.12837812,0.21845321,-0.0048559755,-0.058834508
BOOK00094,0.10406417,-0.16862579,-0.19115025,0.2238144,0.1308881,-0.018138308,0.1058566,-0.13900076,-0.37497163,-0.24138886,0.16457072,0.014752351,-0.014195919,-0.5133102,0.42572287,0.21349977,-0.027290903,-0.36282077,-0.037100464,-0.042818185,-0.18553534,-0.06569108,0.010843065,0.022532254,-0.23095773,0.1758745,0.39610612,0.28363827,-0.08430154,0.3180211,-0.107626796,0.11604792
BOOK00095,0.34343648,-0.19279325,-0.20277973,0.04398019,0.21628892,-0.009398799,0.13308509,-0.020226628,-0.10888805,-0.22168645,0.2923392,0.04165808,-0.036494095,-0.6171355,0.39127317,0.2192479,-0.22677708,-0.22241078,0.17855832,-0.16921178,-0.22220239,-0.07812102,-0.01254672,0.015221581,-0.15069135,0.08504293,0.27807283,0.20991057,-0.028151013,0.36520916,0.08253179,0.08908922
BOOK00096,0.28129932,-0.08582458,-0.2647424,0.10096635,0.13691963,0.1826997,-0.022807062,-0.10028204,-0.34773213,-0.18151967,0.23704168,0.0567092,0.055558167,-0.6509184,0.46775076,0.103505984,-0.08189597,-0.17657243,-0.14137402,-0.10744098,-0.2735371,-0.16690806,0.051244084,-0.14875866,-0.231342,0.25603467,0.5032733,0.09597871,0.15692931,0.26972103,0.014789335,-0.05899547
BOOK00097,-0.44500622,-0.1949335,-0.076767534,0.22528048,0.3672286,-0.24647708,-0.10746808,-0.021943726,-0.41588962,-0.17486262,0.10642387,-0.096484885,0.2548293,-0.2326988,0.19544187,0.31593198,0.110375,-0.4184071,-0.18164992,-0.1905307,-0.14377654,-0.04579556,0.054913945,-0.06823252,-0.17790456,0.25974017,0.30390328,0.14264317,0.11356836,-0.052238382,-0.0953696,0.021022659
BOOK00098,0.16406834,-0.2504345,-0.09507392,0.14254804,0.43687093,0.20081979,-0.04407057,-0.45119348,-0.20516142,-0.26526397,0.41332492,0.039663963,0.084128626,-0.3423874,0.4303622,0.015914232,-0.2095483,-0.18907388,0.20223176,-0.030881176,-0.1324507,-0.09555468,0.12773217,-0.053578958,-0.13759144,0.14214975,0.40882367,0.119352154,-0.02559065,0.08125215,-0.029641677,-0.1344201
BOOK00099,0.35336256,-0.23261428,-0.13842987,0.25522137,-0.048009366,0.0070250444,0.007181473,-0.12841411,-0.07917587,-0.14452401,0.22549996,0.065127626,-0.10179054,-0.22595704,0.20539439,0.09927136,-0.17561859,-0.29532003,0.04390081,-0.18174669,-0.11492354,0.03674187,-0.015943032,0.114869334,0.013103373,-0.32271448,-0.02071461,-0.11233908,-0.11758847,0.32439542,-0.09278241,0.17263854
BOOK00100,0.33005834,0.022201546,-0.014591221,0.23496789,0.07391822,-0.02927249,-0.0688643,-0.20124634,-0.06660592,-0.29062444,0.2747725,0.25868303,0.23840877,-0.47713894,0.47457984,0.19646516,-0.0984905,-0.22463186,0.29450378,0.05696668,-0.115279704,-0.072014794,0.21889661,0.0056943074,-0.10013096,-0.07585436,-0.18736552,-0.2489124,-0.15235361,0.038348407,-0.30255693,0.16234726
BOOK00101,0.37540478,-0.15792996,0.037977375,0.36463144,-0.043295562,-0.030157402,-0.084686354,-0.18830657,-0.09434291,-0.47170115,0.29000187,0.014632046,-0.06550322,-0.4408338,0.4661025,0.18628351,-0.12089012,-0.31413862,-0.23322996,-0.009787167,0.06204799,-0.23161677,0.035444025,0.1802403,-0.116998196,-0.22848198,0.067211345,-0.22652414,-0.3869041,0.12942867,-0.16080505,0.43233937
BOOK00102,0.2248669,-0.19384581,0.029478252,0.1825893,0.19923414,0.054707147,-0.16510044,-0.019976139,-0.07925073,-0.16403113,0.16822657,0.06345188,0.27626657,-0.42065668,0.25931486,0.24310832,-0.26345658,-0.31132048,0.10980856,-0.08129343,-0.06339428,-0.22157273,0.07717838,0.10123602,0.074616425,0.02780538,-0.07403739,-0.24259391,-0.21188167,0.11855042,-0.02385439,0.17661461
BOOK00103,0.25701904,0.0032532066,0.04120086,0.15976527,-0.01038049,-0.043096714,-0.115647286,-0.1866701,-0.036908604,-0.3082087,0.17018542,0.14593263,0.035331376,-0.3712861,0.31490725,0.17821676,-0.09059451,-0.19506362,0.05906736,-0.081751406,0.041044176,-0.14884222,0.050562184,0.045678034,-0.07139635,-0.19455391,-0.15887116,-0.14914045,-0.2474043,0.1250807,-0.20700592,0.2703084
BOOK00104,0.0760152,-0.31071952,0.051926084,0.4005739,0.28048402,-0.058215678,-0.25161898,-0.09274665,-0.09855255,-0.20478107,0.31993428,0.031638525,0.12321288,-0.39765924,0.26828277,0.31149036,-0.08895383,-0.41036108,0.2507739,-0.027267491,-0.080522105,-0.12206906,-0.10349806,0.024750635,0.13476564,-0.06854637,-0.20828177,-0.070216686,-0.5105483,0.14789619,-0.14895159,0.24158439
BOOK00105,0.23784333,-0.14303787,-0.10586868,0.31563807,0.14063925,-0.0013038926,0.0020167753,0.043778837,-0.013615459,-0.07289678,0.3186519,-0.010781527,-0.07241445,-0.15452433,0.2935641,0.19112562,-0.13843927,-0.41476876,0.09255617,-0.08268563,-0.079402775,-0.00042410567,0.113132134,0.020376153,-0.0643335,-0.15829805,0.0093655065,-0.073286995,-0.10703526,0.20448211,0.12399704,0.17811686
BOOK00106,-0.076569155,-0.048180215,-0.10383828,0.010594129,0.14348868,-0.058015272,-0.0775481,-0.15260267,-0.054705508,-0.29167652,0.1854237,0.18303944,-0.106183395,0.057819337,0.0014834851,-0.14391051,-0.06507128,-0.32532877,-0.030498624,-0.33840668,0.104619265,-0.03605503,0.15941012,0.07296776,-0.028663144,-0.405241,-0.08150455,-0.38344207,-0.033599027,0.1399221,0.03442166,-0.14295271
BOOK00107,0.28223345,-0.25063425,-0.10415509,0.17575213,0.083848685,-0.020057186,0.017342716,-0.1435716,-0.017377436,-0.1542246,0.26172724,0.031626023,-0.021393217,-0.22809634,0.17462537,0.2779809,-0.14894006,-0.20439681,0.22682789,-0.1380381,-0.13840643,-0.024504088,0.036518637,0.022652254,-0.041277915,-0.12935196,0.031390935,-0.016869262,-0.039473213,0.2972025,-0.033688035,0.19693547
BOOK00108,0.3077203,-0.16968414,-0.118358776,0.25635675,0.0017195754,-0.00074680895,-0.07408516,-0.12070919,-0.051451795,-0.11947702,0.21176451,0.11555238,-0.045467123,-0.22864538,0.21359661,0.1061614,-0.04387719,-0.23376219,0.03278444,-0.2502346,-0.10650347,0.011342909,-0.010202356,0.053815074,0.03505708,-0.33918837,-0.10987209,-0.18012628,-0.120248355,0.28351536,-0.0888824,0.16170827
BOOK00109,0.37050122,-0.22843096,-0.14825444,0.15918995,-0.12617199,0.08185136,-0.0031366125,4.569441e-05,-0.16798973,-0.1931986,0.27157003,0.10621256,-0.11508112,-0.3222967,0.282148,0.022693794,-0.26927084,-0.2399038,0.014023051,-0.0742223,-0.13967669,0.0044942275,0.052973304,0.04803198,-0.076025516,-0.1331118,0.03802166,-0.087546095,-0.1065624,0.2845569,-0.02414329,0.095959105
BOOK00110,0.3178476,-0.19378549,-0.1306919,0.18415633,-0.03317848,-0.026309498,0.041747518,-0.11613537,-0.073565714,-0.1536921,0.18301514,0.046923906,-0.10311636,-0.22177613,0.20743325,0.091691524,-0.21251214,-0.2724599,0.07097248,-0.15136361,-0.07376252,0.04459065,0.004584961,0.09892825,-0.02569902,-0.23973355,0.0059322864,-0.0072240606,-0.08567912,0.3042144,-0.061938725,0.1466997
BOOK00111,0.17138791,-0.2024365,-0.050675694,0.15210947,0.002864264,-0.0028526187,-0.048299268,-0.08001716,-0.05406461,-0.15970297,0.13466614,0.082438655,0.0002201125,-0.1363813,0.13456622,0.020519722,-0.11545982,-0.19730578,-0.052302558,-0.16966657,-0.042571813,-0.027651794,0.06834753,0.056224145,0.040306434,-0.1950573,-0.052362546,-0.18068853,-0.11131618,0.15338072,-0.051949184,0.09432484
BOOK00112,0.31797218,-0.10716431,-0.082301304,0.28288454,0.059688527,-0.019833751,-0.04741089,-0.092598304,-0.08268235,-0.084030494,0.21336338,0.032551415,-0.073032156,-0.2845207,0.18041378,0.08837798,-0.14238521,-0.23393601,0.044872783,-0.23332933,-0.13168606,-0.02753511,-0.10630538,0.11596646,-0.026710555,-0.2969779,-0.05763115,-0.1474056,-0.13394153,0.26665974,-0.099380404,0.21398932
BOOK00113,0.23281291,-0.28645736,-0.10004726,0.20107657,0.024845604,-0.03687317,-0.052255735,-0.0655158,0.036872566,-0.10055877,0.33458987,0.24117726,-0.039513044,-0.1676411,0.12926495,0.15884273,-0.25164434,-0.2986258,0.18536183,-0.034200206,-0.20324668,-0.11842549,0.23740943,-0.0881807,0.104532994,-0.29214734,-0.058613062,-0.19233724,-0.066940196,0.15127857,-0.061070625,0.016050693
BOOK00114,0.37046275,-0.3067566,-0.14390992,0.22667451,-0.20242813,0.050074752,0.017381452,-0.026070349,-0.22562632,-0.27991632,0.27806383,0.10022797,-0.11779962,-0.31149805,0.27854398,0.08059245,-0.2549459,-0.3233618,-0.012341045,0.047424916,-0.119550884,0.022668216,0.03557935,0.11146323,-0.073442936,-0.10443422,0.012811229,-0.070092216,-0.23707747,0.34995008,-0.09800458,0.20857564
BOOK00115,0.20527366,-0.15157086,-0.099300176,0.19558388,-0.06994419,0.08095592,0.0008493215,-0.1586439,-0.1460079,-0.19200708,0.16317728,0.14133628,-0.11927665,-0.1420637,0.11685878,0.015237667,-0.09908836,-0.29262272,-0.051532682,-0.09091071,-0.088185504,0.08070019,-0.062494878,0.07065333,-0.032692365,-0.17353356,-0.047296092,-0.07441199,-0.117485456,0.28232446,-0.1484026,0.12872586
BOOK00116,-0.103126146,-0.13429247,-0.084615186,0.09398035,0.025593583,-0.016555283,-0.038786784,-0.042549357,-0.26706162,-0.1652722,0.06416534,-0.07802233,0.115352474,0.017247267,0.1596705,0.15390278,-0.20706403,-0.3822401,0.16083995,-0.052455742,0.081992425,0.012855912,0.2547274,0.016737357,-0.13184425,0.047222536,0.018100917,-0.09730846,0.022161618,0.09472618,0.008415252,-0.0380532
BOOK00117,-0.12829491,-0.16863222,0.059898447,-0.009043084,0.032429297,-0.011133578,-0.12939164,-0.15147862,-0.10515117,-0.17604288,0.085801125,0.17047788,0.08695417,-0.030098446,0.16286463,-0.030381398,0.01675547,-0.05970785,-0.049617074,0.01856912,-0.018324912,-0.047547087,0.19715627,-0.16850826,-0.039973557,0.10870268,0.02244538,0.050104484,-0.043751784,-0.025473556,-0.059309356,0.0013553128
BOOK00118,0.18871146,-0.1339388,-0.029219087,0.103506856,-0.0053903684,0.075886056,-0.075544864,-0.10821221,-0.10389497,-0.24386588,0.18689322,0.17002328,0.017373063,-0.16481975,0.15805092,0.031460937,-0.12317438,-0.16290507,-0.06728797,-0.06265185,-0.06518638,-0.044009298,-0.005859791,0.047279276,-0.09547429,-0.07731424,-0.06385639,-0.12938537,-0.05526506,0.12198879,-0.076747246,0.1570546
